CustomerID,min_recency,max_recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile,RFMScore,Segmented
15985,123.0,236.0,2,1037.42,3,3,2,332,Need More Treatment
15986,30.0,30.0,1,168.12,2,4,4,244,Need More Treatment
15987,12.0,368.0,7,1432.77,1,1,2,112,Need More Treatment
15988,19.0,19.0,1,156.78000000000003,2,4,4,244,Need More Treatment
15990,44.0,287.0,2,792.1100000000001,2,3,2,232,Need More Treatment
15992,3.0,3.0,1,41.989999999999995,1,4,4,144,Need More Treatment
15993,8.0,44.0,7,2736.1699999999983,1,1,1,111,Best Customer
15994,54.0,54.0,1,414.2700000000001,3,4,3,343,Need More Treatment
15996,88.0,366.0,6,1032.58,3,1,2,312,Need More Treatment
15998,36.0,362.0,5,3080.2200000000003,2,2,1,221,Potential Big Spender
16000,2.0,2.0,3,12393.7,1,2,1,121,Potential Big Spender
16003,29.0,359.0,5,2735.370000000001,2,2,1,221,Potential Big Spender
16005,12.0,270.0,4,578.7099999999999,1,2,3,123,Potential Customer
16006,211.0,211.0,1,101.39999999999999,4,4,4,444,Lost Cheap Customer
16007,47.0,215.0,4,1693.8100000000002,2,2,1,221,Potential Big Spender
16008,23.0,204.0,3,478.78000000000003,2,2,3,223,Potential Customer
16009,22.0,159.0,4,972.1099999999999,2,2,2,222,Normal Customer
16010,245.0,362.0,3,392.4,4,2,3,423,Potential Customer
16011,8.0,366.0,16,3352.960000000001,1,1,1,111,Best Customer
16012,35.0,155.0,3,1415.29,2,2,2,222,Normal Customer
16013,3.0,371.0,47,35639.6,1,1,1,111,Best Customer
16014,37.0,291.0,3,637.5799999999999,2,2,3,223,Potential Customer
16015,3.0,49.0,3,689.4100000000001,1,2,2,122,Potential Customer
16016,3.0,366.0,8,1440.06,1,1,2,112,Need More Treatment
16017,47.0,47.0,1,211.87999999999994,2,4,4,244,Need More Treatment
16018,39.0,180.0,2,408.9,2,3,3,233,Need More Treatment
16019,46.0,364.0,9,3609.24,2,1,1,211,Potential Big Spender
16020,16.0,65.0,3,851.0100000000001,1,2,2,122,Potential Customer
16022,260.0,260.0,1,602.6300000000001,4,4,3,443,Need More Treatment
16023,46.0,266.0,3,719.8100000000001,2,2,2,222,Normal Customer
16024,12.0,12.0,1,245.74999999999991,1,4,4,144,Need More Treatment
16025,29.0,29.0,1,439.66,2,4,3,243,Need More Treatment
16026,43.0,43.0,1,236.09000000000006,2,4,4,244,Need More Treatment
16027,91.0,302.0,6,934.62,3,1,2,312,Need More Treatment
16029,38.0,373.0,62,72270.08999999998,2,1,1,211,Potential Big Spender
16030,309.0,309.0,1,331.24000000000007,4,4,3,443,Need More Treatment
16031,92.0,247.0,2,547.9000000000001,3,3,3,333,Need More Treatment
16033,5.0,369.0,20,8754.87,1,1,1,111,Best Customer
16034,196.0,332.0,3,437.69999999999993,4,2,3,423,Potential Customer
16036,87.0,263.0,2,758.9200000000001,3,3,2,332,Need More Treatment
16037,269.0,358.0,3,855.0200000000001,4,2,2,422,Potential Customer
16038,7.0,201.0,3,454.3299999999999,1,2,3,123,Potential Customer
16040,65.0,268.0,3,1313.55,3,2,2,322,Potential Customer
16041,30.0,141.0,3,3166.4,2,2,1,221,Potential Big Spender
16042,22.0,332.0,5,1177.4699999999998,2,2,2,222,Normal Customer
16043,37.0,317.0,4,773.99,2,2,2,222,Normal Customer
16045,119.0,290.0,4,1340.7,3,2,2,322,Potential Customer
16048,373.0,373.0,2,256.44000000000005,4,3,4,434,Need More Treatment
16049,40.0,75.0,3,1074.809999999999,2,2,2,222,Normal Customer
16050,173.0,173.0,1,137.9,4,4,4,444,Lost Cheap Customer
16052,54.0,54.0,1,362.06000000000006,3,4,3,343,Need More Treatment
16053,32.0,122.0,2,1511.9499999999996,2,3,2,232,Need More Treatment
16054,145.0,145.0,1,783.8999999999999,4,4,2,442,Need More Treatment
16055,220.0,220.0,1,134.8,4,4,4,444,Lost Cheap Customer
16056,45.0,45.0,1,650.7500000000001,2,4,3,243,Need More Treatment
16057,16.0,284.0,7,2145.17,1,1,1,111,Best Customer
16059,65.0,367.0,6,1453.1599999999996,3,1,2,312,Need More Treatment
16062,9.0,364.0,4,1153.6200000000001,1,2,2,122,Potential Customer
16063,260.0,260.0,1,335.32000000000005,4,4,3,443,Need More Treatment
16065,365.0,365.0,1,367.1400000000001,4,4,3,443,Need More Treatment
16066,16.0,124.0,5,1521.0399999999997,1,2,2,122,Potential Customer
16070,22.0,32.0,2,852.1499999999999,2,3,2,232,Need More Treatment
16071,44.0,44.0,1,326.24000000000007,2,4,3,243,Need More Treatment
16072,288.0,288.0,1,584.3199999999999,4,4,3,443,Need More Treatment
16073,297.0,297.0,1,94.35,4,4,4,444,Lost Cheap Customer
16076,3.0,208.0,10,2234.7299999999996,1,1,1,111,Best Customer
16078,283.0,283.0,1,79.2,4,4,4,444,Lost Cheap Customer
16079,16.0,40.0,3,1352.0,1,2,2,122,Potential Customer
16080,81.0,274.0,2,176.60000000000002,3,3,4,334,Need More Treatment
16081,56.0,366.0,5,2799.42,3,2,1,321,Potential Big Spender
16083,100.0,360.0,2,1317.6200000000001,3,3,2,332,Need More Treatment
16084,299.0,299.0,1,436.17999999999995,4,4,3,443,Need More Treatment
16085,23.0,320.0,5,981.5100000000001,2,2,2,222,Normal Customer
16086,59.0,367.0,5,1121.39,3,2,2,322,Potential Customer
16091,154.0,198.0,2,315.06,4,3,3,433,Need More Treatment
16092,114.0,254.0,3,779.36,3,2,2,322,Potential Customer
16093,106.0,106.0,1,17.0,3,4,4,344,Need More Treatment
16094,11.0,219.0,4,1066.53,1,2,2,122,Potential Customer
16096,264.0,264.0,1,320.62,4,4,3,443,Need More Treatment
16097,240.0,240.0,1,185.05,4,4,4,444,Lost Cheap Customer
16098,87.0,373.0,7,2005.6299999999999,3,1,1,311,Almost Lost Customer
16099,50.0,225.0,3,731.9,2,2,2,222,Normal Customer
16101,70.0,70.0,1,1245.96,3,4,2,342,Need More Treatment
16102,42.0,128.0,3,1842.14,2,2,1,221,Potential Big Spender
16103,7.0,233.0,6,1429.64,1,1,2,112,Need More Treatment
16104,61.0,61.0,1,298.21,3,4,3,343,Need More Treatment
16105,248.0,248.0,1,336.96,4,4,3,443,Need More Treatment
16106,65.0,65.0,1,108.38,3,4,4,344,Need More Treatment
16107,17.0,183.0,7,3204.1600000000003,1,1,1,111,Best Customer
16108,84.0,84.0,1,816.0999999999999,3,4,2,342,Need More Treatment
16109,218.0,308.0,2,611.8799999999999,4,3,3,433,Need More Treatment
16110,45.0,311.0,3,1320.95,2,2,2,222,Normal Customer
16112,143.0,338.0,4,195.74,4,2,4,424,Potential Customer
16113,183.0,183.0,1,161.38000000000002,4,4,4,444,Lost Cheap Customer
16114,170.0,170.0,1,135.75000000000003,4,4,4,444,Lost Cheap Customer
16115,9.0,292.0,8,1660.8799999999999,1,1,1,111,Best Customer
16116,211.0,211.0,1,592.8800000000001,4,4,3,443,Need More Treatment
16117,189.0,189.0,1,232.21,4,4,4,444,Lost Cheap Customer
16119,8.0,72.0,2,423.36,1,3,3,133,Need More Treatment
16120,59.0,59.0,4,1294.1399999999999,3,2,2,322,Potential Customer
16121,57.0,215.0,2,854.6599999999999,3,3,2,332,Need More Treatment
16122,73.0,366.0,4,684.4200000000001,3,2,2,322,Potential Customer
16123,51.0,51.0,1,307.78,3,4,3,343,Need More Treatment
16124,317.0,317.0,1,187.15000000000003,4,4,4,444,Lost Cheap Customer
16125,367.0,367.0,1,289.35,4,4,4,444,Lost Cheap Customer
16126,29.0,296.0,4,6287.77,2,2,1,221,Potential Big Spender
16127,39.0,39.0,1,656.2500000000001,2,4,2,242,Need More Treatment
16128,17.0,282.0,5,1880.22,1,2,1,121,Potential Big Spender
16131,51.0,239.0,6,3506.54,3,1,1,311,Almost Lost Customer
16133,3.0,318.0,33,14391.91,1,1,1,111,Best Customer
16134,21.0,359.0,2,603.69,2,3,3,233,Need More Treatment
16135,262.0,262.0,1,517.5499999999998,4,4,3,443,Need More Treatment
16136,59.0,277.0,3,709.3800000000001,3,2,2,322,Potential Customer
16139,18.0,206.0,3,635.4100000000001,2,2,3,223,Potential Customer
16140,65.0,371.0,2,708.18,3,3,2,332,Need More Treatment
16141,88.0,88.0,1,620.4,3,4,3,343,Need More Treatment
16142,249.0,249.0,1,535.3400000000001,4,4,3,443,Need More Treatment
16143,3.0,369.0,6,2419.84,1,1,1,111,Best Customer
16144,246.0,246.0,1,175.2,4,4,4,444,Lost Cheap Customer
16145,8.0,359.0,11,3758.8799999999997,1,1,1,111,Best Customer
16146,157.0,232.0,3,734.13,4,2,2,422,Potential Customer
16147,133.0,133.0,1,375.0,3,4,3,343,Need More Treatment
16148,296.0,296.0,1,76.32000000000001,4,4,4,444,Lost Cheap Customer
16149,4.0,142.0,2,280.52000000000004,1,3,4,134,Need More Treatment
16150,42.0,372.0,5,1932.7200000000003,2,2,1,221,Potential Big Spender
16152,268.0,268.0,1,1829.04,4,4,1,441,Need More Treatment
16153,49.0,354.0,5,1824.23,2,2,1,221,Potential Big Spender
16156,8.0,310.0,9,3013.4400000000005,1,1,1,111,Best Customer
16157,15.0,72.0,3,644.24,1,2,3,123,Potential Customer
16159,281.0,281.0,1,348.2000000000001,4,4,3,443,Need More Treatment
16160,65.0,85.0,2,1011.1300000000001,3,3,2,332,Need More Treatment
16161,1.0,368.0,19,5477.12,1,1,1,111,Best Customer
16162,252.0,252.0,1,37.4,4,4,4,444,Lost Cheap Customer
16163,232.0,365.0,2,856.6000000000001,4,3,2,432,Need More Treatment
16164,17.0,42.0,3,802.53,1,2,2,122,Potential Customer
16168,10.0,369.0,27,3787.6,1,1,1,111,Best Customer
16169,8.0,75.0,4,1822.9700000000003,1,2,1,121,Potential Big Spender
16170,50.0,248.0,6,1880.4200000000003,2,1,1,211,Potential Big Spender
16171,59.0,59.0,1,73.2,3,4,4,344,Need More Treatment
16172,95.0,241.0,5,1140.21,3,2,2,322,Potential Customer
16173,15.0,98.0,6,1406.5699999999997,1,1,2,112,Need More Treatment
16174,126.0,151.0,3,1009.5500000000001,3,2,2,322,Potential Customer
16175,94.0,240.0,4,1037.59,3,2,2,322,Potential Customer
16177,50.0,50.0,1,331.95,2,4,3,243,Need More Treatment
16178,138.0,138.0,1,197.90000000000003,3,4,4,344,Need More Treatment
16179,60.0,60.0,1,215.83,3,4,4,344,Need More Treatment
16180,100.0,252.0,8,10247.029999999999,3,1,1,311,Almost Lost Customer
16181,73.0,73.0,1,305.5400000000001,3,4,3,343,Need More Treatment
16182,72.0,294.0,4,6617.65,3,2,1,321,Potential Big Spender
16183,67.0,67.0,1,338.7100000000001,3,4,3,343,Need More Treatment
16184,64.0,211.0,6,1155.54,3,1,2,312,Need More Treatment
16185,16.0,232.0,2,529.41,1,3,3,133,Need More Treatment
16186,22.0,372.0,12,4006.94,2,1,1,211,Potential Big Spender
16187,31.0,284.0,15,6880.840000000001,2,1,1,211,Potential Big Spender
16188,44.0,242.0,4,981.8599999999999,2,2,2,222,Normal Customer
16189,15.0,85.0,2,215.48,1,3,4,134,Need More Treatment
16190,40.0,40.0,1,215.08,2,4,4,244,Need More Treatment
16191,2.0,360.0,13,4969.169999999999,1,1,1,111,Best Customer
16193,236.0,236.0,1,314.45,4,4,3,443,Need More Treatment
16198,75.0,75.0,1,400.68,3,4,3,343,Need More Treatment
16200,4.0,164.0,2,1068.87,1,3,2,132,Need More Treatment
16201,3.0,109.0,4,1821.52,1,2,1,121,Potential Big Spender
16202,360.0,360.0,1,365.27000000000004,4,4,3,443,Need More Treatment
16203,58.0,372.0,4,589.15,3,2,3,323,Potential Customer
16204,23.0,23.0,1,384.18000000000006,2,4,3,243,Need More Treatment
16205,30.0,179.0,4,751.03,2,2,2,222,Normal Customer
16206,54.0,327.0,4,537.06,3,2,3,323,Potential Customer
16207,25.0,25.0,1,394.38,2,4,3,243,Need More Treatment
16208,44.0,289.0,2,664.26,2,3,2,232,Need More Treatment
16209,88.0,246.0,5,2262.62,3,2,1,321,Potential Big Spender
16210,1.0,373.0,17,21076.3,1,1,1,111,Best Customer
16211,88.0,88.0,1,542.77,3,4,3,343,Need More Treatment
16212,19.0,283.0,2,681.19,2,3,2,232,Need More Treatment
16213,78.0,78.0,1,159.0,3,4,4,344,Need More Treatment
16214,170.0,269.0,3,1062.75,4,2,2,422,Potential Customer
16215,80.0,80.0,1,242.35000000000002,3,4,4,344,Need More Treatment
16216,267.0,267.0,1,914.9300000000002,4,4,2,442,Need More Treatment
16217,235.0,282.0,2,266.45000000000005,4,3,4,434,Need More Treatment
16218,29.0,373.0,7,3058.8199999999997,2,1,1,211,Potential Big Spender
16221,36.0,367.0,3,860.86,2,2,2,222,Normal Customer
16222,318.0,318.0,1,773.5500000000006,4,4,2,442,Need More Treatment
16224,57.0,249.0,4,1295.2999999999997,3,2,2,322,Potential Customer
16225,44.0,277.0,5,1096.3200000000002,2,2,2,222,Normal Customer
16226,203.0,235.0,3,255.12,4,2,4,424,Potential Customer
16227,225.0,225.0,1,308.32000000000005,4,4,3,443,Need More Treatment
16229,87.0,212.0,2,1010.5999999999998,3,3,2,332,Need More Treatment
16230,189.0,220.0,2,542.03,4,3,3,433,Need More Treatment
16232,43.0,215.0,4,983.23,2,2,2,222,Normal Customer
16233,71.0,366.0,3,454.98,3,2,3,323,Potential Customer
16235,40.0,332.0,4,848.4100000000001,2,2,2,222,Normal Customer
16236,78.0,78.0,1,432.19999999999993,3,4,3,343,Need More Treatment
16239,56.0,189.0,2,372.9,3,3,3,333,Need More Treatment
16240,24.0,77.0,2,3699.9800000000014,2,3,1,231,Potential Big Spender
16241,9.0,369.0,13,2590.31,1,1,1,111,Best Customer
16242,8.0,277.0,7,3574.909999999999,1,1,1,111,Best Customer
16243,33.0,54.0,2,409.0999999999999,2,3,3,233,Need More Treatment
16244,211.0,372.0,2,1522.7499999999995,4,3,2,432,Need More Treatment
16245,23.0,256.0,3,1352.3600000000001,2,2,2,222,Normal Customer
16247,170.0,170.0,1,114.56,4,4,4,444,Lost Cheap Customer
16248,61.0,61.0,1,152.94,3,4,4,344,Need More Treatment
16249,52.0,239.0,5,1800.0700000000002,3,2,1,321,Potential Big Spender
16250,261.0,373.0,2,389.44,4,3,3,433,Need More Treatment
16253,66.0,255.0,2,3683.8600000000006,3,3,1,331,Need More Treatment
16255,16.0,365.0,8,2614.2999999999997,1,1,1,111,Best Customer
16256,266.0,266.0,1,732.6300000000001,4,4,2,442,Need More Treatment
16257,176.0,176.0,1,21.95,4,4,4,444,Lost Cheap Customer
16258,45.0,219.0,5,5203.51,2,2,1,221,Potential Big Spender
16260,50.0,50.0,1,1035.45,2,4,2,242,Need More Treatment
16261,17.0,246.0,4,728.54,1,2,2,122,Potential Customer
16265,9.0,364.0,9,5323.15,1,1,1,111,Best Customer
16266,73.0,206.0,7,861.89,3,1,2,312,Need More Treatment
16268,71.0,71.0,2,617.65,3,3,3,333,Need More Treatment
16270,353.0,353.0,1,1141.2399999999996,4,4,2,442,Need More Treatment
16271,15.0,358.0,4,1389.64,1,2,2,122,Potential Customer
16272,116.0,116.0,1,411.7000000000001,3,4,3,343,Need More Treatment
16274,373.0,373.0,1,331.5499999999999,4,4,3,443,Need More Treatment
16275,196.0,196.0,1,559.8699999999999,4,4,3,443,Need More Treatment
16276,176.0,176.0,1,810.6000000000001,4,4,2,442,Need More Treatment
16278,100.0,100.0,1,537.8299999999999,3,4,3,343,Need More Treatment
16279,21.0,176.0,3,1502.7799999999997,2,2,2,222,Normal Customer
16281,72.0,72.0,1,2062.06,3,4,1,341,Need More Treatment
16282,339.0,339.0,1,168.3,4,4,4,444,Lost Cheap Customer
16283,5.0,208.0,5,1529.81,1,2,2,122,Potential Customer
16284,31.0,50.0,2,812.6800000000001,2,3,2,232,Need More Treatment
16287,169.0,169.0,1,142.5,4,4,4,444,Lost Cheap Customer
16292,121.0,121.0,1,280.9,3,4,4,344,Need More Treatment
16293,21.0,367.0,10,2240.49,2,1,1,211,Potential Big Spender
16295,9.0,64.0,4,1328.5499999999997,1,2,2,122,Potential Customer
16297,268.0,268.0,1,278.55,4,4,4,444,Lost Cheap Customer
16298,22.0,186.0,3,598.2,2,2,3,223,Potential Customer
16302,126.0,126.0,1,212.82,3,4,4,344,Need More Treatment
16303,25.0,333.0,3,5305.830000000002,2,2,1,221,Potential Big Spender
16305,138.0,138.0,1,361.2199999999999,3,4,3,343,Need More Treatment
16306,213.0,367.0,6,607.37,4,1,3,413,Need More Treatment
16308,37.0,261.0,4,2560.0,2,2,1,221,Potential Big Spender
16309,106.0,240.0,2,686.6700000000001,3,3,2,332,Need More Treatment
16311,17.0,49.0,2,616.26,1,3,3,133,Need More Treatment
16313,3.0,49.0,2,274.15000000000003,1,3,4,134,Need More Treatment
16315,330.0,330.0,1,226.37,4,4,4,444,Lost Cheap Customer
16316,64.0,358.0,8,2786.16,3,1,1,311,Almost Lost Customer
16317,119.0,297.0,3,1341.65,3,2,2,322,Potential Customer
16318,35.0,35.0,1,328.15,2,4,3,243,Need More Treatment
16319,217.0,217.0,1,404.40000000000003,4,4,3,443,Need More Treatment
16320,172.0,213.0,2,1038.4600000000003,4,3,2,432,Need More Treatment
16321,72.0,323.0,5,283.8,3,2,4,324,Potential Customer
16322,1.0,36.0,2,326.75,1,3,3,133,Need More Treatment
16323,196.0,196.0,1,207.50000000000003,4,4,4,444,Lost Cheap Customer
16324,128.0,177.0,3,408.5899999999999,3,2,3,323,Potential Customer
16325,46.0,245.0,3,541.14,2,2,3,223,Potential Customer
16326,5.0,334.0,14,3014.2200000000003,1,1,1,111,Best Customer
16327,14.0,369.0,6,3789.669999999999,1,1,1,111,Best Customer
16330,17.0,112.0,3,242.20999999999998,1,2,4,124,Potential Customer
16332,28.0,305.0,7,1572.8000000000002,2,1,2,212,Potential Customer
16333,7.0,309.0,22,26626.800000000003,1,1,1,111,Best Customer
16337,36.0,36.0,1,151.05,2,4,4,244,Need More Treatment
16338,157.0,157.0,1,214.80000000000004,4,4,4,444,Lost Cheap Customer
16339,284.0,284.0,1,94.05000000000001,4,4,4,444,Lost Cheap Customer
16340,107.0,107.0,1,534.31,3,4,3,343,Need More Treatment
16341,24.0,201.0,4,1962.6800000000003,2,2,1,221,Potential Big Spender
16342,75.0,179.0,4,322.40999999999997,3,2,3,323,Potential Customer
16343,16.0,16.0,2,328.58000000000004,1,3,3,133,Need More Treatment
16344,158.0,158.0,1,101.10000000000001,4,4,4,444,Lost Cheap Customer
16345,44.0,44.0,1,565.46,2,4,3,243,Need More Treatment
16347,11.0,36.0,2,847.45,1,3,2,132,Need More Treatment
16348,32.0,240.0,7,1413.3100000000002,2,1,2,212,Potential Customer
16349,290.0,290.0,1,53.5,4,4,4,444,Lost Cheap Customer
16350,21.0,333.0,4,1116.4699999999998,2,2,2,222,Normal Customer
16351,332.0,332.0,1,153.9,4,4,4,444,Lost Cheap Customer
16352,17.0,37.0,2,494.44000000000005,1,3,3,133,Need More Treatment
16353,3.0,369.0,23,6675.71,1,1,1,111,Best Customer
16354,63.0,73.0,2,395.79999999999995,3,3,3,333,Need More Treatment
16356,197.0,277.0,3,210.32000000000002,4,2,4,424,Potential Customer
16357,33.0,213.0,3,658.8799999999999,2,2,2,222,Normal Customer
16358,1.0,184.0,4,2024.9500000000003,1,2,1,121,Potential Big Spender
16359,7.0,331.0,9,1489.1200000000001,1,1,2,112,Need More Treatment
16360,4.0,88.0,6,3345.26,1,1,1,111,Best Customer
16361,9.0,71.0,4,891.21,1,2,2,122,Potential Customer
16362,32.0,91.0,5,663.4399999999999,2,2,2,222,Normal Customer
16363,53.0,53.0,1,109.36000000000001,3,4,4,344,Need More Treatment
16364,11.0,137.0,2,705.79,1,3,2,132,Need More Treatment
16365,17.0,367.0,9,1540.42,1,1,2,112,Need More Treatment
16366,18.0,18.0,1,327.3,2,4,3,243,Need More Treatment
16367,37.0,362.0,2,800.6699999999997,2,3,2,232,Need More Treatment
16368,2.0,28.0,2,479.91,1,3,3,133,Need More Treatment
16369,18.0,196.0,3,1543.33,2,2,2,222,Normal Customer
16370,82.0,225.0,4,1301.9099999999996,3,2,2,322,Potential Customer
16372,33.0,33.0,2,355.72999999999996,2,3,3,233,Need More Treatment
16374,66.0,262.0,2,458.77999999999986,3,3,3,333,Need More Treatment
16376,8.0,17.0,2,970.0100000000003,1,3,2,132,Need More Treatment
16377,267.0,267.0,1,676.2,4,4,2,442,Need More Treatment
16378,247.0,310.0,3,362.94999999999993,4,2,3,423,Potential Customer
16379,4.0,78.0,4,2131.9,1,2,1,121,Potential Big Spender
16380,61.0,61.0,1,1743.15,3,4,1,341,Need More Treatment
16383,74.0,268.0,2,643.76,3,3,3,333,Need More Treatment
16384,89.0,263.0,2,584.5,3,3,3,333,Need More Treatment
16385,60.0,366.0,3,554.8600000000001,3,2,3,323,Potential Customer
16386,28.0,253.0,2,302.57,2,3,3,233,Need More Treatment
16387,322.0,322.0,1,94.36,4,4,4,444,Lost Cheap Customer
16389,53.0,283.0,4,1362.27,3,2,2,322,Potential Customer
16392,269.0,269.0,1,217.89000000000004,4,4,4,444,Lost Cheap Customer
16393,2.0,369.0,13,3037.63,1,1,1,111,Best Customer
16394,56.0,289.0,5,1519.1599999999999,3,2,2,322,Potential Customer
16395,60.0,330.0,5,1482.0600000000002,3,2,2,322,Potential Customer
16398,154.0,253.0,2,1637.1000000000004,4,3,1,431,Potential Big Spender
16399,19.0,235.0,2,406.22,2,3,3,233,Need More Treatment
16400,94.0,94.0,1,303.93,3,4,3,343,Need More Treatment
16401,1.0,327.0,12,4098.32,1,1,1,111,Best Customer
16402,264.0,369.0,2,293.44999999999993,4,3,4,434,Need More Treatment
16403,312.0,312.0,1,161.05,4,4,4,444,Lost Cheap Customer
16404,70.0,70.0,1,443.0500000000001,3,4,3,343,Need More Treatment
16405,302.0,310.0,2,167.25,4,3,4,434,Need More Treatment
16406,18.0,18.0,1,154.35000000000002,2,4,4,244,Need More Treatment
16407,12.0,312.0,10,2079.68,1,1,1,111,Best Customer
16409,36.0,317.0,5,2022.9799999999996,2,2,1,221,Potential Big Spender
16411,19.0,369.0,2,211.70000000000002,2,3,4,234,Need More Treatment
16412,53.0,53.0,1,135.99,3,4,4,344,Need More Treatment
16413,56.0,56.0,1,262.20000000000005,3,4,4,344,Need More Treatment
16414,21.0,280.0,2,126.25,2,3,4,234,Need More Treatment
16415,44.0,44.0,1,200.26999999999992,2,4,4,244,Need More Treatment
16416,26.0,56.0,3,1031.3999999999996,2,2,2,222,Normal Customer
16418,44.0,226.0,3,631.12,2,2,3,223,Potential Customer
16419,112.0,311.0,6,945.96,3,1,2,312,Need More Treatment
16422,17.0,369.0,51,34667.0,1,1,1,111,Best Customer
16423,24.0,24.0,1,346.12,2,4,3,243,Need More Treatment
16424,191.0,191.0,1,133.56,4,4,4,444,Lost Cheap Customer
16425,302.0,302.0,1,302.69999999999993,4,4,3,443,Need More Treatment
16426,2.0,276.0,10,1863.7600000000004,1,1,1,111,Best Customer
16427,263.0,284.0,2,241.06,4,3,4,434,Need More Treatment
16429,106.0,106.0,1,284.55,3,4,4,344,Need More Treatment
16430,57.0,57.0,1,300.85,3,4,3,343,Need More Treatment
16431,213.0,297.0,3,623.28,4,2,3,423,Potential Customer
16432,64.0,64.0,1,287.4,3,4,4,344,Need More Treatment
16433,28.0,28.0,1,184.26000000000002,2,4,4,244,Need More Treatment
16434,29.0,299.0,7,1511.8,2,1,2,212,Potential Customer
16438,5.0,82.0,5,798.35,1,2,2,122,Potential Customer
16440,7.0,214.0,5,3640.67,1,2,1,121,Potential Big Spender
16441,67.0,291.0,2,381.2,3,3,3,333,Need More Treatment
16442,1.0,360.0,3,609.3,1,2,3,123,Potential Customer
16444,46.0,264.0,4,654.6700000000001,2,2,2,222,Normal Customer
16445,33.0,33.0,1,230.51000000000002,2,4,4,244,Need More Treatment
16446,0.0,205.0,2,2.9,1,3,4,134,Need More Treatment
16447,135.0,135.0,1,255.90999999999983,3,4,4,344,Need More Treatment
16448,198.0,198.0,1,182.98999999999998,4,4,4,444,Lost Cheap Customer
